file_in_zip,doc_id,ext,num_pages,docket_id,date_guess,doc_type_guess,title_snippet
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0840-0001_Perrigo_Company_Citizen_Petition.pdf,548ca800d6f8,pdf,9,FDA-2011-P-0840,2011,petition,"2011 November 17, 2011 BY HAND DELIVERY Division of Dockets Management Food and Drug Administration 5630 Fishers Lane Room 1061, HFA-305 Rockville, Maryland 20852Richard J. Stec, Jr., Ph.D. Vice President Global Regulatory Affairs Telephone No. (269) 686-1575 1 8 A 1:acti e No. (269) 673-7655 Re: Citizen Petition Regarding the Submission of ANDAs for Generic Prevacid o24HR (Lansoprazole) Capsules, 15 mg (OTC) Dear Sir or Madam: CITIZEN PETITION Perrigo Company (""Perrigo"") submits this Citizen P…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0840-0002_Acknowledgement_Letter_to_Perrigo_Company.pdf,46729d69537e,pdf,1,FDA-2011-P-0840,2011,petition,"DEPARTMENT OF HEALTH & HUMAN SERVICES Public Health Service Food and Drug Administration Rockville MD 20857 November 18, 2011 FILE COPY Richard J. Stec, Jr., Ph.D. Vice President Perrigo Company 515 Eastern Avenue Allegan, MI 49010 Dear Dr. Stec: Your petition to the Food and Drug Administration requesting to refuse to receive, or otherwise rescind its receipt of any Abbreviated New Drug Application for a generic version of Prevacide 24HR (lansoprazole) Capsules, 15mg, was received by this offi…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0840-0003_FDA_CDER_to_Perrigo_Company_Petition_Denial.pdf,fa5c663fe4fc,pdf,8,FDA-2011-P-0840,2011,petition,"t\ "",1.RVIC'£S. ('4- DEPARTMENT OF HETH & HUMAN SERVICES ~""~'v,~ Food and Drug Administration Rockvile M D 20857 MAY 1 6 2012 Richard J. Stec, Jr., Ph.D. Vice President Global Regulatory Affairs Perrigo Company 515 Eastern Avenue Allegan, MI 49010 Re: Docket No. FDA-2011-P-0840 Dear Dr. Stec: This responds to your citizen petition dated November 17,2011, and received by the Food and Drug Administration (FDA or the Agency) on November 18,2011, (Petition). In the Petition, you request that FDA re…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0840-0004_FDA_CDER_to_DDM_Memorandum.pdf,301c3b2acee0,pdf,2,FDA-2011-P-0840,2011,petition,"TO: Division of Dockets Manageme • FROM: Janet Woodcock Director Center for D uation and Researc RE: Docket No. FDA-2011-P-0840 DEPARTMENT OF HEALTH & HUMAN SERVICES Food and Drug Administration Rockville MD 20857 MEMORANDUM DATE: //0/ 31/43 On May 16, 2012, the Food and Drug Administration (FDA or the Agency) issued a response (Response) to a citizen petition from Perrigo Company dated November 17, 2011, and received by the Agency on November 18, 2011 (Petition): In the Petition, the petitione…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0846-0001_Citizen_Petition_from_Jubilant_HollisterStier__For.pdf,9bd45656e71f,pdf,4,FDA-2011-P-0846,2011,petition,"JUBILANT HOLLISTERSTIER 2011 NOV 10 A 11:55 November 9, 2011 Division of Dockets Management Food and Drug Administration Department of Health and Human Services 5630 Fishers Lane, Room 1061 Rockville, MD 20852 RE: Suitability Petition for Variations in Fill Volumes (Strengths) for Vials of 0.9% Sodium Chloride Injection USP Suitability Petition This petition is submitted pursuant to 21 CFR 10.20 and 10.30, as provided for in 21 CFR 314.93 and Section 505(j)(2)(c) of the Federal Food, Drug, and …"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0846-0002_Acknowledegement_Letter_to_Jubilant_HollisterStier.pdf,204018050616,pdf,1,FDA-2011-P-0846,2011,petition,"FILE DEPARTMENT OF HEALTH & HUMAN SERVICES Public Health Service Food and Drug Administration Rockville MD 20857 November 21, 2011 Brian Enright Director, Regulatory Affairs Jubilant HollisterStier LLC (Formerly Hollister—Stier Laboratories LLC) 3525 N. Regal Spokane, Washington 99207 Dear Mr. Enright: Your petition to the Food and Drug Administration requesting to declare that water for injection USP in any volume in a vial size previously approved under an RLD or petition is suitable for subm…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0846-0003_Acknowledgement_Letter_to_Jubilant_Hollister_Stier.pdf,8990e5255017,pdf,1,FDA-2011-P-0846,2011,petition,"~~ l\,J- DEPARTMENT OF HEALTH & HUMAN SERVICES November 30, 2011 Brian Enright Director, Regulatory Affairs Jubilant HollisterStier LLC (Formerly Hollister-Stier Laboratories LLC) 3525 N. Regal Spokane, Washington 99207 Dear Mr. Enright: This is a correction to the acknowledgement letter of 11/21/2011. Public Health Service Food and Drug Administration Rockville MD 20857 Your abbreviated new drug application (ANDA) suitability petition for variations in fill volumes (strengths) for vials of 0.9…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0846-0004_Jubilant_Hollisterstier_Laboratories__Amendment.pdf,a8b14d29c95b,pdf,4,FDA-2011-P-0846,2011,petition,"JUBILANT HOLLISTERSTIER ZD1Z JAN -9 A 11: 21 January 6, 2012 111Division of Dockets Management Food and Drug Administration Department of Health and Human Services 5630 Fishers Lane, Room 1061 Rockville, MD 20852 RE: Revision to Suitability Petition FDA-2011-P-0846 Suitability Petition for Variations in FM Volumes (Strengths) for Vials of 0.9% Sodium Chloride Injection USP Suitability Petition Based on a teleconference with FDA on December 22, 2011, Jubilant HollisterStier is revising this suit…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0846-0005_Jubilant_HollisterStier_LLC_Amendment.pdf,c3b07693a2b0,pdf,7,FDA-2011-P-0846,2011,petition,"The petitioner requests that the Commissioner of the FDA declare that 0.9% Sodium Chloride Injection USP in the volumes listed above is suitable for submission as an abbreviated new drug application (ANDA). The reference listed drug product upon which this petition is based is Sodium Chloride Injection, USP, approved in 10-, 20- and 50-mL dosage strengths, under New Drug Application (NDA) No. 18-803. In August 2006, FDA granted a petition to include 3mL, 5mL, 15mL, and 30mL strengths of 0.9% So…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0846-0006_Memorandum_of_suitability_voluntarily_withdrawn_wi.pdf,9148ca717863,pdf,4,FDA-2011-P-0846,2011,petition,"Docket No. FDA -2011- P-0846 MEMORANDUM TO: Division of Dockets Management, HFA -305 FROM: Division of Filing Review, Office of Regulatory Operations, Office of Generic Drugs RE: Docket No. FDA- 2011- P-0846 DATE: June 12 , 2023 Please consider the suitability petition in the above -referenced docket to have been voluntarily withdrawn without prejudice to resubmission. The citizen petition, dated November 10, 2011, was submitted by Jubilant HollisterStier, LLC . On March 17, 2023, the Food and …"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0851-0001_Orthopedic_Surgical_Manufacturers_Association__OSM.pdf,af0d720fddc9,pdf,122,FDA-2011-P-0851,2011,petition,"Reclassification Petition: Lateral Mass and Pedicle Screws –Cervical Spine Uses November 1 8, 2011 Page 1TITLE: RECLA SSIFICA TION PETITION: Lateral Mass and Pedicle Screw Spinal Sy stem s (cervical spine ) SPONSOR: Orthop edic Surgical Manufacturers A ssociation (OSM A)"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0851-0002_Acknowledgement_Letter_to_Orthopedic_Surgical_Manu.pdf,61b79f26cb8e,pdf,1,FDA-2011-P-0851,2011,petition,"DEPARTMENT OF HEALTH & HUMAN SERVICES Public Health Service Food and Drug Administration Rockville MD 20857 November 23, 2011 Sharon Starowicz fllt COPyPresident Orthopedic Surgical Manufacturers Association (OSMA) P.O. Box 38805 Germantown, TN 38183-0805 Dear Ms. Starowicz: Your Petition for Reclassification to the Food and Drug Administration regarding 513 (e) Posterior Cervical Pedicle and Lateral Mass Screws, was received by this office on 11/23/2011. It was assigned docket number FDA-2011-…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0851-0004_Withdrawal_from_Orthopaedic_Surgical_Manufacturers.pdf,0fa96b013dae,pdf,1,FDA-2011-P-0851,2011,petition,"1 Organized exclusively for educational and scientific purposes under section 501(c)(6) of the Internal Revenue Code. Orthopedic Surgical Manufacturers Association P.O. BOX 38805 Germantown, TN 38183-0805 secretary@osma.net Collaborative Interaction for Appropriate Regulation May 6th, 2019 Dockets Management Staff (HFA-305) Food and Drug Administration 5630 Fishers Lane Room 1061 Rockville, Maryland 20852 Subject: Request to Withdraw 513(e) Petition for Reclassification: Posterior Cervical Pedi…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0852-0001_Dr_S_Albert_Edwards___Citizen_Petition.pdf,96bfc00904ef,pdf,2,FDA-2011-P-0852,2011,petition,"November 17, 2011 8270 1 1 icv 21 P3 48 Division of Dockets Management Food and Drug Administration Department of Health and Human Services 5630 Fishers Lane, Rm. 1061 HFA-305 Rockville, MD 20852 Dear Persons: RE: No NDC Codes for Unapproved Drug Products — FDA Must Stop Issuing NDC Codes to Drug Products Without Approved NDAs or ANDAs The undersigned submits this petition under the Prescription Drug Amendments to the Federal Food, Drug, and Cosmetic Act; the Code of Federal Regulations, Title …"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0852-0002_Acknowledgement_Letter_to_Dr_S_Albert_Edwards.pdf,008846a8b706,pdf,1,FDA-2011-P-0852,2011,petition,"Food and Drug Administration Rockville MD 20857 4.v.rau ILE 4'sti''ncES.4""' 1 DEPARTMENT OF HEALTH & HUMAN SERVICES Public Health Service November 21, 2011 Dr. S. Albert Edwards, PharmD, RAC, FRAPS Dear Dr. Edwards: Your petition to the Food and Drug Administration requesting to stop issuing NDC codes for unapproved drug products when the application number field is left blank, was received by this office on 11/21/2011. It was assigned docket number FDA-2011-P-0852-0001/CP, and it was filed on …"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0852-0003_FDA_CDER_Interim_Response_to_Dr__S_Albert_Edwards_.pdf,2ce21e077c6c,pdf,1,FDA-2011-P-0852,2011,petition,"(·''~ DEPARTMENT OF HEALTH & HUMAN SERVICES -.. ,,;~ Food and Drug Admini:;tration Rockville MD 20857 MAY 1 8 2012 RE: Docket No. FDA-2011-P-0852 Dear Dr. Edwards: I am writing to inform you that the Food and Drug Administration (FDA or Agency) has not yet resolved the issues raised in your citizen petition received on November 21,2011. Your petition requests that FDA stop issuing national drug codes (NDCs) for unapproved drug products and phase in enforcement over a 3-year period. FDA has been…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0852-0004_FDA_CDER_Response_to_Dr_S_Albert_Edwards_Petition_.pdf,70dd05f9f4ba,pdf,6,FDA-2011-P-0852,2011,petition,"Doc DEPARTMENT OF HEALTH & HUMAN SERVICES 8 2013 Dr. S. Albert Edwards, PharmD, RAC, FRAPS Food and Drug Administration 10903 New Hampshire Avenue Building #51 Silver Spring, MD 20993 n13 FEB 12 P 2 1 Re: Docket No. FDA-2011-P-0852 Dear Dr. Edwards: This responds to your citizen petition received November 21, 2011 (Petition), in which you requested that the Food and Drug Administration (FDA or Agency): (1) cease issuing national drug codes (NDCs) for ""unapproved drug products when the [a]pplica…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0869-0001_Hyman_Phelps_and_McNamara_PC__Citizen_Petition.pdf,b23b48b72522,pdf,7,FDA-2011-P-0869,2011,petition,"DAVID B. CLISSOLDLAW OFFICES HYMAN, PHELPS 8 MCNAMARA, P.C. 700 THIRTEENTH STREET. N.W. SUITEI200 WASHINGTON, D. C. 20005-5929 12021737-5600 FACSIMILE 12021737-9329 www.hpm.comDirect Dial (202) 737-7545 DClissold@hpm.com owl December 2, 2011 BY HAND DELIVERY Division of Dockets Management Food and Drug Administration (HFA-305) Department of Health and Human Services 5630 Fishers Lane, Room 1061 Rockville, Maryland 20852 To Whom It May Concern: Hyman, Phelps & McNamara, P.C. submits this petitio…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0869-0002_Acknowledgement_Letter_to_Hyman_Phelps_and_McNamar.pdf,c8c35fe36dca,pdf,1,FDA-2011-P-0869,2011,petition,"DEPARTMENT OF HEALTH & HUMAN SERVICES Public Health Service in'a3a Food and Drug Administration Rockville MD 20857 December 2, 2011 FILE COPY David B. Clissold Hyman, Phelps & McNamara, P.C. 700 13 th Street NW Suite 1200 Washington, DC 20005 Dear Mr. Clissold: Your petition to the Food and Drug Administration requesting to refuse to file any new drug application (NDA) for buprenorphine/naloxone drug product unless such NDA references Suboxone®, the sublingual film formulation of this product, …"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0869-0004_FDA_CDER_Interim_Response_to_Hyman_Phelps_and_McNa.pdf,e87b96e88eb5,pdf,1,FDA-2011-P-0869,2011,petition,"(""? DEPARTMENT OF HEALTH Be HUMA SERVICES''',,,,~ Food and Drug Administration Rockvile MD 20857 MAY 30 2012 David B. Clissold Hyman, Phelps & McNamara, P.C. 700 13th Street, NW, Suite 1200 Washington, DC 20005 Re: Docket No. FDA-2011-P-0869 Dear Mr. Clissold: I am writing to inform you that the Food and Drug Administration (FDA) has not yet resolved the issues raised in your citizen petition received on December 2, 20 11. Your petition requests that the Agency refuse to fie any new drug applic…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0869-0005_Hyman_Phelps_and_McNamara_PC_Letter.pdf,82d3408fadea,pdf,9,FDA-2011-P-0869,2011,other,"DAVID B. CLISSOLD LAW OFFICES HYMAN, PHELPS 8 MCNAMARA, P.C. 700 THIRTEENTH STREET. N.W. SUITEI200 WASHINGTON, D. C. 20005-5929 12021737-5600 FACSIMILE 12021737-9329 Direct Dial (202) 737-7545 DClissold@hpm.com www.hpm.com June 13, 2013 Division of Dockets Management Food and Drug Administration (HFA-305) Department of Health and Human Services 5630 Fishers Lane, Room 1061 Rockville, Maryland 20852 Re: Docket No. FDA-2011-P-0869 To Whom It May Concern: By letter dated May 3, 2012, Foley and Lar…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0869-0006_FDA_CDER_Response_to_Hyman_Phelps_and_McNamara_P_C.pdf,316702fdd992,pdf,11,FDA-2011-P-0869,2011,response/decision,
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0881-0001_Pharmaceutical_Security_Institute_Inc___Citizen_Pe.pdf,81fc89d0a6dc,pdf,4,FDA-2011-P-0881,2011,petition,"Pharmaceutica Security Institute CITIZEN PETITION November 30, 2011 BY MAIL Division of Dockets Management Food and Drug Administration 5630 Fishers Lane Room 1061, HFA-305 Rockvitle i MD 20852 In accordance to 21 C.F.R. § 10.30, the Pharmaceutical Security Institute, inc. (PSI) submits this petition under 21 U.S.C. § 355(a) to request the Commissioner of Food and Drugs to take action against the promotion and sale of unapproved drugs in the United States by . - BetterThanMedicare.corn. Actions…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0881-0002_Acknowledgement_Letter_to_Pharmaceutical_Security_.pdf,ced69f58015a,pdf,1,FDA-2011-P-0881,2011,petition,"December 2, 2011 Thomas T. Kubic President & CEO The Pharmaceutical Security Institute, Inc. 8100 Boone Blvd., Suite 220 Vienna, VA 22182TILE COPY DEPARTMENT OF HEALTH & HUMAN SERVICES Public Health Service 7:14IFood and Drug Administration Rockville MD 20857 Dear Mr. Kubic: Your petition to the Food and Drug Administration to take action against the promotion and sale of unapproved drugs in the United States by BetterThanMedicare.com , was received on 12/02/2011. It was assigned docket number …"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0881-0004_FDA_CDER_to_Pharmaceutical_Security_Institute__Inc.pdf,8205a948bb01,pdf,2,FDA-2011-P-0881,2011,petition,"DEPARTMENT OF HEALTH & HUMAN SERVICES MAR - 2 2012 Thomas T. Kubic President & CEO The Pharmaceutical Security Institute, Inc. 8100 Boone Blvd., Suite 220 Vienna, VA 22182 Re: Docket No. FDA-2011-P-0881 Dear Mr. Kubic: ~012 \"" r, I L I <t•'l-' -') L 1/'11 \_, Food and Drug Administration RockVille MD 20857 This letter responds to your citizen petition received on December 2, 2011 (Petition). The Petition requests that the Food and Drug Administration (FDA or Agency) take action against the prom…"
/content/drive/MyDrive/FDA Research/2011/FDA-2011-P-0882-0001_Bruno_Independent_Living_Aids_Inc___Citizen_Petiti.pdf,7896da8cfc72,pdf,7,FDA-2011-P-0882,2011,petition,"""BRUNO for your independence December 1, 2011 Division of Dockets Management Food and Drug Administration Department of Health and Human Services 5630 Fishers Lane, room 1061 Rockville, MD 20852 RE: Class11510(k) Exemption Petition Bruno Independent Living Aids, Inc. submits this petition under Section 510(m)(2) of the Federal Food, Drug, and Cosmetic Act (the Act) as amended by Section 206 of the FDA Modernization Act of 1997, to request the Commissioner of Food and Drugs to exempt inclined pl…"
